company,company_website,contact_url,contact_type,email,is_generic,evidence,source
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/,press,private.events@bigsquadra.com,True,"om/website/event-form.js?time=1745918194&form_id=1&type=1"",""private.events@bigsquadra.com"",[3391],{""_key"":3392,""_type"":37,""children"":3393,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/,investor_relations,labellezza.birmingham@bigmamma.com,True,"3},{""_type"":289,""current"":563},{""_type"":289,""current"":563},""labellezza.birmingham@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":4653,""_ty",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/,investor_relations,nlabellezza.birmingham@bigmamma.com,True,"es_link"":4832},""Paradise 2 Chamberlain Sq Birmingham B3 3AX\nlabellezza.birmingham@bigmamma.com"",""https://maps.app.goo.gl/QeDXnBndRdCaaVNS9"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/,investor_relations,circolo.london@bigmamma.com,True,"7},{""_type"":289,""current"":527},{""_type"":289,""current"":534},""circolo.london@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":10718,""_t",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/,investor_relations,ncircolo.london@bigmamma.com,True,",""schedules_link"":10867},""40-41 Rathbone Pl, London W1T 1HX\ncircolo.london@bigmamma.com"",""https://maps.app.goo.gl/NwKJHGFUJvhUY5YJA"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/,press,ukpress@bigmamma.com,True,"0935},""1d1cd07c0a8b"",[],""For all PR enquiries, please email ukpress@bigmamma.com. For general enquiries please email amore@bigmamma.com."",[]",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,press,privatizaciones@bigmamma.com,True,"3JGcxJHQxNzY1Mjc1NTMxJGo0OCRsMCRoNTA0NTI4ODk3"",""0|04hzx1:"",""privatizaciones@bigmamma.com"",[1277],{""_key"":1278,""_type"":37,""children"":1279,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,press,privatisationuk@bigmamma.com,True,"010,""text"":2012},""3272fa6007be"",[1674,2011],""5aaeda307d51"",""privatisationuk@bigmamma.com"",{""_key"":2014,""_type"":41,""marks"":2015,""text"":2016},""83bed52",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,press,private.events@bigsquadra.com,True,"om/website/event-form.js?time=1745918194&form_id=1&type=1"",""private.events@bigsquadra.com"",[3391],{""_key"":3392,""_type"":37,""children"":3393,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,investor_relations,labellezza.birmingham@bigmamma.com,True,"3},{""_type"":289,""current"":563},{""_type"":289,""current"":563},""labellezza.birmingham@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":4653,""_ty",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,investor_relations,nlabellezza.birmingham@bigmamma.com,True,"es_link"":4832},""Paradise 2 Chamberlain Sq Birmingham B3 3AX\nlabellezza.birmingham@bigmamma.com"",""https://maps.app.goo.gl/QeDXnBndRdCaaVNS9"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,investor_relations,circolo.london@bigmamma.com,True,"7},{""_type"":289,""current"":527},{""_type"":289,""current"":534},""circolo.london@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":10718,""_t",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,investor_relations,ncircolo.london@bigmamma.com,True,",""schedules_link"":10867},""40-41 Rathbone Pl, London W1T 1HX\ncircolo.london@bigmamma.com"",""https://maps.app.goo.gl/NwKJHGFUJvhUY5YJA"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,press,ukpress@bigmamma.com,True,"0935},""1d1cd07c0a8b"",[],""For all PR enquiries, please email ukpress@bigmamma.com. For general enquiries please email amore@bigmamma.com."",[]",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/legal,press,privacy@bigmamma.com,True,"arks"":12493,""text"":12494},""8b9e2426191f"",[],""Email address: privacy@bigmamma.com"",[],{""_key"":12497,""_type"":37,""children"":12498,""markDefs"":12",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,press,ukpress@bigmamma.com,True,"""@type"":""Answer"",""text"":""For all PR enquiries, please email ukpress@bigmamma.com.""}},{""@type"":""Question"",""name"":""What do you suggest for bir",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,press,privatizaciones@bigmamma.com,True,"3JGcxJHQxNzY1Mjc1NTMxJGo0OCRsMCRoNTA0NTI4ODk3"",""0|04hzx1:"",""privatizaciones@bigmamma.com"",[1277],{""_key"":1278,""_type"":37,""children"":1279,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,press,privatisationuk@bigmamma.com,True,"010,""text"":2012},""3272fa6007be"",[1674,2011],""5aaeda307d51"",""privatisationuk@bigmamma.com"",{""_key"":2014,""_type"":41,""marks"":2015,""text"":2016},""83bed52",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,press,private.events@bigsquadra.com,True,"om/website/event-form.js?time=1745918194&form_id=1&type=1"",""private.events@bigsquadra.com"",[3391],{""_key"":3392,""_type"":37,""children"":3393,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,investor_relations,labellezza.birmingham@bigmamma.com,True,"3},{""_type"":289,""current"":563},{""_type"":289,""current"":563},""labellezza.birmingham@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":4653,""_ty",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,investor_relations,nlabellezza.birmingham@bigmamma.com,True,"es_link"":4832},""Paradise 2 Chamberlain Sq Birmingham B3 3AX\nlabellezza.birmingham@bigmamma.com"",""https://maps.app.goo.gl/QeDXnBndRdCaaVNS9"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,investor_relations,circolo.london@bigmamma.com,True,"7},{""_type"":289,""current"":527},{""_type"":289,""current"":534},""circolo.london@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":10718,""_t",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/contact,investor_relations,ncircolo.london@bigmamma.com,True,",""schedules_link"":10867},""40-41 Rathbone Pl, London W1T 1HX\ncircolo.london@bigmamma.com"",""https://maps.app.goo.gl/NwKJHGFUJvhUY5YJA"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/_nuxt/BgIRtca0.js,investor_relations,,,contact page discovered (no email found),company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,contact@bigmammagroup.com,True,"ellezza-birmingham"",""telephone"":""+44 20 4578 4370"",""email"":""contact@bigmammagroup.com"",""currenciesAccepted"":""GBP"",""paymentAccepted"":""Cash, Credit",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,privatizaciones@bigmamma.com,True,"3JGcxJHQxNzY1Mjc1NTMxJGo0OCRsMCRoNTA0NTI4ODk3"",""0|04hzx1:"",""privatizaciones@bigmamma.com"",[1277],{""_key"":1278,""_type"":37,""children"":1279,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,privatisationuk@bigmamma.com,True,"010,""text"":2012},""3272fa6007be"",[1674,2011],""5aaeda307d51"",""privatisationuk@bigmamma.com"",{""_key"":2014,""_type"":41,""marks"":2015,""text"":2016},""83bed52",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,private.events@bigsquadra.com,True,"om/website/event-form.js?time=1745918194&form_id=1&type=1"",""private.events@bigsquadra.com"",[3391],{""_key"":3392,""_type"":37,""children"":3393,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,labellezza.birmingham@bigmamma.com,True,"3},{""_type"":289,""current"":563},{""_type"":289,""current"":563},""labellezza.birmingham@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":4653,""_ty",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,nlabellezza.birmingham@bigmamma.com,True,"es_link"":4832},""Paradise 2 Chamberlain Sq Birmingham B3 3AX\nlabellezza.birmingham@bigmamma.com"",""https://maps.app.goo.gl/QeDXnBndRdCaaVNS9"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,circolo.london@bigmamma.com,True,"7},{""_type"":289,""current"":527},{""_type"":289,""current"":534},""circolo.london@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":10718,""_t",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,ncircolo.london@bigmamma.com,True,",""schedules_link"":10867},""40-41 Rathbone Pl, London W1T 1HX\ncircolo.london@bigmamma.com"",""https://maps.app.goo.gl/NwKJHGFUJvhUY5YJA"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/la-bellezza-birmingham,investor_relations,ukpress@bigmamma.com,True,"0935},""1d1cd07c0a8b"",[],""For all PR enquiries, please email ukpress@bigmamma.com. For general enquiries please email amore@bigmamma.com."",[]",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,privatizaciones@bigmamma.com,True,"3JGcxJHQxNzY1Mjc1NTMxJGo0OCRsMCRoNTA0NTI4ODk3"",""0|04hzx1:"",""privatizaciones@bigmamma.com"",[1277],{""_key"":1278,""_type"":37,""children"":1279,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,privatisationuk@bigmamma.com,True,"010,""text"":2012},""3272fa6007be"",[1674,2011],""5aaeda307d51"",""privatisationuk@bigmamma.com"",{""_key"":2014,""_type"":41,""marks"":2015,""text"":2016},""83bed52",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,private.events@bigsquadra.com,True,"om/website/event-form.js?time=1745918194&form_id=1&type=1"",""private.events@bigsquadra.com"",[3391],{""_key"":3392,""_type"":37,""children"":3393,""markDefs"":",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,labellezza.birmingham@bigmamma.com,True,"3},{""_type"":289,""current"":563},{""_type"":289,""current"":563},""labellezza.birmingham@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":4653,""_ty",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,nlabellezza.birmingham@bigmamma.com,True,"es_link"":4832},""Paradise 2 Chamberlain Sq Birmingham B3 3AX\nlabellezza.birmingham@bigmamma.com"",""https://maps.app.goo.gl/QeDXnBndRdCaaVNS9"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,circolo.london@bigmamma.com,True,"7},{""_type"":289,""current"":527},{""_type"":289,""current"":534},""circolo.london@bigmamma.com"",{""_createdAt"":381,""_id"":382,""_rev"":383,""_system"":10718,""_t",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,ncircolo.london@bigmamma.com,True,",""schedules_link"":10867},""40-41 Rathbone Pl, London W1T 1HX\ncircolo.london@bigmamma.com"",""https://maps.app.goo.gl/NwKJHGFUJvhUY5YJA"",{""_key"":2777,""",company_site
Big Mamma,https://www.bigmammagroup.com/,https://www.bigmammagroup.com/italian-restaurants/united-kingdom/birmingham,investor_relations,ukpress@bigmamma.com,True,"0935},""1d1cd07c0a8b"",[],""For all PR enquiries, please email ukpress@bigmamma.com. For general enquiries please email amore@bigmamma.com."",[]",company_site
Deutsche Rohstoff,http://www.rohstoff.de/,http://www.rohstoff.de/,other,info@rohstoff.de,True,"tel:+496214908170"">+49 621 490 817 0</a><br><a href=""mailto:info@rohstoff.de"">info@rohstoff.de</a></p></div></div><div class=""col-md-4"">",company_site
Le Cheval blanc,http://www.winebar-lechevalblanc.com,http://www.winebar-lechevalblanc.com/partenaires,investor_relations,,,contact page discovered (no email found),company_site
Le Cheval blanc,http://www.winebar-lechevalblanc.com,http://www.winebar-lechevalblanc.com/acces-contact,contact,,,contact page discovered (no email found),company_site
Le Cheval blanc,http://www.winebar-lechevalblanc.com,http://www.winebar-lechevalblanc.com/mentions-legales,legal,,,contact page discovered (no email found),company_site
Le Cheval blanc,http://www.winebar-lechevalblanc.com,http://www.winebar-lechevalblanc.com/nous-decouvrir/l-equipe,investor_relations,,,contact page discovered (no email found),company_site
Le Cheval blanc,http://www.winebar-lechevalblanc.com,http://www.winebar-lechevalblanc.com/acces-contact/form/6/16,contact,,,contact page discovered (no email found),company_site
Le Cheval blanc,http://www.winebar-lechevalblanc.com,http://www.winebar-lechevalblanc.com/nous-decouvrir/visite-360,investor_relations,,,contact page discovered (no email found),company_site
Parc Ange Michel,http://www.angemichel.com/,https://www.angemichel.com/mentions-legales/,legal,,,contact page discovered (no email found),company_site
Parc Ange Michel,http://www.angemichel.com/,https://www.angemichel.com/attraction/les-corsaires/,investor_relations,Corsaires-2-@Grant-500x675.png,True,"src=""https://www.angemichel.com/voy_content/uploads/2022/05/Corsaires-2-@Grant-500x675.png"" alt="""" /></div><div class=""slider__images--slide ""> <img d",company_site
Parc Ange Michel,http://www.angemichel.com/,https://www.angemichel.com/attraction/les-corsaires/,investor_relations,Corsaires-1-@Grant-500x675.png,True,"src=""https://www.angemichel.com/voy_content/uploads/2022/05/Corsaires-1-@Grant-500x675.png"" alt="""" /></div><div class=""slider__images--slide ""> <img d",company_site
Parc Ange Michel,http://www.angemichel.com/,https://www.angemichel.com/groupe-entreprise/anniversaire-enfant/,investor_relations,,,contact page discovered (no email found),company_site
Parc Ange Michel,http://www.angemichel.com/,https://www.angemichel.com/preparer-ma-visite/horaires-calendrier/,investor_relations,,,contact page discovered (no email found),company_site
Parc Ange Michel,http://www.angemichel.com/,https://www.angemichel.com/que-faire-autour-du-mont-saint-michel-notre-itineraire-recommande/,investor_relations,,,contact page discovered (no email found),company_site
Astragon,http://www.astragon.de/,http://www.astragon.de/kontakt,contact,,,contact page discovered (no email found),company_site
Astragon,http://www.astragon.de/,http://www.astragon.de/impressum,press,info@astragon.de,True,211 540515-0<br> Telefax: +49 (0) 211 540515-18<br> E-Mail: info@astragon.de</p><p>&nbsp;Handelsregister Amtsgericht Düsseldorf HRB 8790,company_site
Astragon,http://www.astragon.de/,http://www.astragon.de/unternehmen/team,other,,,contact page discovered (no email found),company_site
Astragon,http://www.astragon.de/,http://www.astragon.de/pressemitteilungen,press,,,contact page discovered (no email found),company_site
Astragon,http://www.astragon.de/,http://www.astragon.de/support-faq/support,support,,,contact page discovered (no email found),company_site
Atelier Kaiser Shen,https://atelierkaisershen.de/,https://atelierkaisershen.de/,other,info@atelierkaisershen.com,True,"Alexanderstraße 11, 70184 Stuttgart<br /> +49 711 66453020, info@atelierkaisershen.com</p> <p>Das Stuttgarter Atelier Kaiser Shen wurde 2017 von F",company_site
Atelier Kaiser Shen,https://atelierkaisershen.de/,https://atelierkaisershen.de/,careers,jobs@atelierkaisershen.com,True,sproben und Eintrittstermin. Bitte per E-Mail (max. 10 MB): jobs@atelierkaisershen.com</p> <p>Offene Stelle Architekt*in (m/w/d):<br /> Zum nächst,company_site
Oscar Adler,https://www.moennig-adler.de/en/,https://www.moennig-adler.de/en/contact,contact,,,contact page discovered (no email found),company_site
Oscar Adler,https://www.moennig-adler.de/en/,https://www.moennig-adler.de/en/legal-notice,legal,,,contact page discovered (no email found),company_site
Oscar Adler,https://www.moennig-adler.de/en/,https://www.moennig-adler.de/typo3temp/assets/compressed/merged-e55700df812ec6e749e1cecfd6a1ac62-98e235b3b283938f96f3e835fd15898b.css?1678170315,press,,,contact page discovered (no email found),company_site
Oscar Adler,https://www.moennig-adler.de/en/,https://www.moennig-adler.de/typo3temp/assets/compressed/merged-6de6fbb589fdfccc14846965b189a6d5-a70c71a818428973cae6d9022e99ba15.css?1687954196,press,,,contact page discovered (no email found),company_site
Kessel,https://www.kessel.media/,https://www.kessel.media/,press,nom.prenom@gmail.com,True,"put id=""v-0-0-2-0-1"" name=""email"" type=""email"" placeholder=""nom.prenom@gmail.com"" class=""dui-input dui-input-bordered w-full form-input roun",company_site
Kessel,https://www.kessel.media/,https://www.kessel.media/_nuxt/ZKiRqNl9.js,investor_relations,,,contact page discovered (no email found),company_site
TUI Cruises,http://www.tuicruises.com/,http://www.tuicruises.com/_next/static/media/mein-schiff.166e0133.svg,press,,,contact page discovered (no email found),company_site
TUI Cruises,http://www.tuicruises.com/,http://www.tuicruises.com/_next/static/media/tui-cruises.aa1065ef.svg,press,,,contact page discovered (no email found),company_site
Molecule GmbH,https://www.molecule.xyz/,https://www.molecule.xyz/_next/static/media/Aeonik_Bold-s.p.fd7fc889.woff2,press,,,contact page discovered (no email found),company_site
Molecule GmbH,https://www.molecule.xyz/,https://www.molecule.xyz/_next/static/media/Aeonik_Thin-s.p.56911731.woff2,press,,,contact page discovered (no email found),company_site
Molecule GmbH,https://www.molecule.xyz/,https://www.molecule.xyz/_next/static/media/Aeonik_Black-s.p.d68d5317.woff2,press,,,contact page discovered (no email found),company_site
Molecule GmbH,https://www.molecule.xyz/,https://www.molecule.xyz/_next/static/media/Aeonik_Light-s.p.58a531e9.woff2,press,,,contact page discovered (no email found),company_site
Molecule GmbH,https://www.molecule.xyz/,https://www.molecule.xyz/_next/static/media/Aeonik_Medium-s.p.2c46de2f.woff2,press,,,contact page discovered (no email found),company_site
Molecule GmbH,https://www.molecule.xyz/,https://www.molecule.xyz/_next/static/media/Aeonik_Regular-s.p.e7733d2a.woff2,press,,,contact page discovered (no email found),company_site
Clinkast,https://www.clinkast.fr,https://www.clinkast.fr/contact-us/,contact,,,contact page discovered (no email found),company_site
Clinkast,https://www.clinkast.fr,https://www.clinkast.fr/mentions-legales/,legal,contact@clinkast.fr,True,eur de publication : M. Stéphane Kamgaing<br>Contact mail : contact@clinkast.fr<br>Téléphone : +33 1 46 31 44 25<br>N° de TVA intracommunau,company_site
Clinkast,https://www.clinkast.fr,https://www.clinkast.fr/a-propos/partenaires/,investor_relations,,,contact page discovered (no email found),company_site
Clinkast,https://www.clinkast.fr,https://www.clinkast.fr/a-propos/notre-histoire/,investor_relations,,,contact page discovered (no email found),company_site
Clinkast,https://www.clinkast.fr,https://www.clinkast.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0.5,contact,,,contact page discovered (no email found),company_site
Erbe Elektromedizin,http://www.erbe-med.com/,http://www.erbe-med.com/en-en/company/press-information/,press,,,contact page discovered (no email found),company_site
Erbe Elektromedizin,http://www.erbe-med.com/,http://www.erbe-med.com/typo3temp/assets/compressed/b199f6f613fbd8bef162af862794e1ec-min.css?1768301562,press,,,contact page discovered (no email found),company_site
Erbe Elektromedizin,http://www.erbe-med.com/,http://www.erbe-med.com/typo3temp/assets/compressed/merged-d9f9ca779d8296d1bea0826b7769c7a7-min.css?1768301562,press,,,contact page discovered (no email found),company_site
Gothaer Group,https://www.gothaer.de,https://www.gothaer.de/rentenversicherung/direktversicherung/,investor_relations,,,contact page discovered (no email found),company_site
Gothaer Group,https://www.gothaer.de,https://www.gothaer.de/finanzen/vermoegenswirksame-leistungen/,investor_relations,,,contact page discovered (no email found),company_site
Open Source Automation Development Lab,https://www.osadl.org/,https://www.osadl.org/Jobs-OSADL.jobs-at-osadl-hd.0.html,careers,,,contact page discovered (no email found),company_site
Open Source Automation Development Lab,https://www.osadl.org/,https://www.osadl.org/In-the-Media.mediapressinternet.0.html,press,,,contact page discovered (no email found),company_site
Open Source Automation Development Lab,https://www.osadl.org/,https://www.osadl.org/Job-Offerings-at-OSADL-Members.jobs.0.html,careers,,,contact page discovered (no email found),company_site
Open Source Automation Development Lab,https://www.osadl.org/,https://www.osadl.org/Immediate-C.immediate-c-project-page.0.html,press,,,contact page discovered (no email found),company_site
Open Source Automation Development Lab,https://www.osadl.org/,https://www.osadl.org/Legal-documents.bylaws-and-anti-trust-guide.0.html,legal,,,contact page discovered (no email found),company_site
Open Source Automation Development Lab,https://www.osadl.org/,https://www.osadl.org/OSADL-FOSS-Legal-Knowledge-Database.legal-knowledge-faq.0.html,legal,,,contact page discovered (no email found),company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/,other,hello@kobil.com,True,"80 active:opacity-disabled transition-opacity"" href=""mailto:hello@kobil.com"" tabindex=""0"" role=""link"">hello@kobil.com</a></div><div cla",company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/contact-us,contact,hello@kobil.com,True,"opacity-disabled transition-opacity font-bold"" href=""mailto:hello@kobil.com"" tabindex=""0"" role=""link"">hello@kobil.com</a></div></div><d",company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/legal/privacy-policy,press,hello@kobil.com,True,"80 active:opacity-disabled transition-opacity"" href=""mailto:hello@kobil.com"" tabindex=""0"" role=""link"">hello@kobil.com</a></div><div cla",company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/legal/imprint-disclaimer,press,hello@kobil.com,True," transition-opacity font-bold text-system-_70"" href=""mailto:hello@kobil.com"" tabindex=""0"" role=""link"">hello@kobil.com</a></div><div>Web",company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/legal/responsible-disclosure,legal,hello@kobil.com,True,"80 active:opacity-disabled transition-opacity"" href=""mailto:hello@kobil.com"" tabindex=""0"" role=""link"">hello@kobil.com</a></div><div cla",company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/_next/static/media/26d0ba92e140f0dc-s.p.woff2,press,,,contact page discovered (no email found),company_site
KOBIL Systems,https://www.kobil.com/,https://www.kobil.com/_next/static/media/e4af272ccee01ff0-s.p.woff2,press,,,contact page discovered (no email found),company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/,other,info-hg@heise.de,True," <span class=""whitespace-nowrap""><b>M</b> <a href=""mailto:info-hg@heise.de"" class=""hover:text-accent"">info-hg@heise.de</a></span> ",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/presse/,press,info-hg@heise.de,True," <span class=""whitespace-nowrap""><b>M</b> <a href=""mailto:info-hg@heise.de"" class=""hover:text-accent"">info-hg@heise.de</a></span> ",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/kontakt/,contact,info-hg@heise.de,True," <span class=""whitespace-nowrap""><b>M</b> <a href=""mailto:info-hg@heise.de"" class=""hover:text-accent"">info-hg@heise.de</a></span> ",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/presse-archiv/,press,presse-hm@heise.de,True,"reichen das Team der Pressestelle unter <a href=""mailto:presse-hm@heise.de"" class="" text-heise underline underline-offset-4 ho",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/presse-archiv/,press,info-hg@heise.de,True," <span class=""whitespace-nowrap""><b>M</b> <a href=""mailto:info-hg@heise.de"" class=""hover:text-accent"">info-hg@heise.de</a></span> ",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/Impressum-1358401.html,press,info-hg@heise.de,True,"5352-0<br />Telefax: +49 511 5352-129<br /> <a href=""mailto:info-hg@heise.de"">info-hg@heise.de</a> <br /> <a href=""https://www.heisegrou",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/presse/bilderindex.html,press,info-hg@heise.de,True," <span class=""whitespace-nowrap""><b>M</b> <a href=""mailto:info-hg@heise.de"" class=""hover:text-accent"">info-hg@heise.de</a></span> ",company_site
Heise Group,https://www.heise-gruppe.de/,https://www.heise-gruppe.de/Presse-Informationen-11089084.html,press,info-hg@heise.de,True," <span class=""whitespace-nowrap""><b>M</b> <a href=""mailto:info-hg@heise.de"" class=""hover:text-accent"">info-hg@heise.de</a></span> ",company_site
Mymuesli,http://www.mymuesli.com,http://www.mymuesli.com/collections/bio-bircher-mueslis,investor_relations,,,contact page discovered (no email found),company_site
Secusmart,https://www.secusmart.com/,https://www.secusmart.com/de/about-us,other,,,contact page discovered (no email found),company_site
Secusmart,https://www.secusmart.com/,https://www.secusmart.com/de/kontakt/,sales_partnership,sales@secusmart.com,True,"nfach an oder schreiben uns eine E-Mail an: <a href=""mailto:sales@secusmart.com"">sales@secusmart.com</a></p> <p>Secusmart GmbH<br /> Heinri",company_site
Secusmart,https://www.secusmart.com/,https://www.secusmart.com/de/impressum,press,info@secusmart.de,True,1-44739-0</p> <p>Fax: +49 (0)211-44739 6-249</p> <p>E-mail: info@secusmart.de</p> </div> </div> ,company_site
Secusmart,https://www.secusmart.com/,https://www.secusmart.com/de/contact-us,sales_partnership,sales@secusmart.de,True,"prechen, oder senden Sie uns eine E-Mail an <a href=""mailto:sales@secusmart.de"">sales@secusmart.de</a></div> </div> <div class=",company_site
Metaplan,https://www.metaplan.com/,https://www.metaplan.com/de/about-us/contact/,contact,,,contact page discovered (no email found),company_site
Metaplan,https://www.metaplan.com/,https://www.metaplan.com/de/about-us/resources/,other,,,contact page discovered (no email found),company_site
Metaplan,https://www.metaplan.com/,https://www.metaplan.com/de/about-us/metaplan-approach/,press,,,contact page discovered (no email found),company_site
Metaplan,https://www.metaplan.com/,https://www.metaplan.com/de/about-us/metaplan-denkraeume/,other,,,contact page discovered (no email found),company_site
AXA,https://www.axa.com/,https://www.axa.com/en/press/events,press,privacy@axa.com,True,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site
AXA,https://www.axa.com/,https://www.axa.com/en/press/publications,press,privacy@axa.com,True,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site
AXA,https://www.axa.com/,https://www.axa.com/en/press/leaders-voice,press,privacy@axa.com,True,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site
AXA,https://www.axa.com/,https://www.axa.com/en/about-us/our-purpose,press,privacy@axa.com,True,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site
AXA,https://www.axa.com/,https://www.axa.com/en/press/press-releases,press,privacy@axa.com,True,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site
